path,domain,task,steps
/home/junho/data/dataset/coin/videos/127/oUMeeLODEY8.mp4,1,127,"['492', '493']"
/home/junho/data/dataset/coin/videos/159/Z1GT5yFZ3Dc.mp4,7,159,"['389', '391', '391', '390', '390', '391']"
/home/junho/data/dataset/coin/videos/75/6jtW0hPAnD0.mp4,11,75,"['173', '174', '173', '174', '173', '173', '174', '172', '173', '174', '173', '174', '173']"
/home/junho/data/dataset/coin/videos/79/hL9QMrKRAfY.mp4,9,79,"['22', '24']"
/home/junho/data/dataset/coin/videos/146/fwkZKkfDYG8.mp4,4,146,"['369', '370', '371', '372']"
/home/junho/data/dataset/coin/videos/83/VZbuSLEHaD8.mp4,9,83,"['203', '204', '205', '205', '206']"
/home/junho/data/dataset/coin/videos/131/OA0wypsY5Xs.mp4,3,131,"['212', '216']"
/home/junho/data/dataset/coin/videos/43/xIO7_iDjDBs.mp4,2,43,"['441', '442', '443', '446', '447']"
/home/junho/data/dataset/coin/videos/44/IUEH3lf-quU.mp4,11,44,"['407', '409']"
/home/junho/data/dataset/coin/videos/153/Pjftlp7-c0I.mp4,0,153,"['700', '701', '702']"
/home/junho/data/dataset/coin/videos/24/t8YWYyUUmfM.mp4,11,24,"['300', '301', '301']"
/home/junho/data/dataset/coin/videos/82/bCTFRtP_hsE.mp4,8,82,"['751', '755', '751', '751']"
/home/junho/data/dataset/coin/videos/168/4aWaHZZMtr4.mp4,9,168,"['219', '220']"
/home/junho/data/dataset/coin/videos/81/bA3S2JmfxWk.mp4,2,81,"['51', '53', '52']"
/home/junho/data/dataset/coin/videos/109/zMkDwx4HZu8.mp4,2,109,"['239', '241', '242']"
/home/junho/data/dataset/coin/videos/81/d0Fz9Qu02Pc.mp4,2,81,"['54', '52', '53', '52', '53', '52', '55']"
/home/junho/data/dataset/coin/videos/71/5-_i88r98XA.mp4,5,71,"['663', '665']"
/home/junho/data/dataset/coin/videos/0/kKnNlUwGmeM.mp4,6,0,"['68', '67']"
/home/junho/data/dataset/coin/videos/143/I6D6eaL6SOc.mp4,1,143,"['7', '10']"
/home/junho/data/dataset/coin/videos/18/Sm35_yCU4ks.mp4,4,18,"['608', '609', '610', '611']"
/home/junho/data/dataset/coin/videos/129/Li-cOP8J-g8.mp4,1,129,"['573', '578', '573', '578']"
/home/junho/data/dataset/coin/videos/156/YM__DWPxxXk.mp4,7,156,"['582', '583', '584', '580']"
/home/junho/data/dataset/coin/videos/68/KtLp_DrHUDo.mp4,5,68,"['165', '163', '165', '165']"
/home/junho/data/dataset/coin/videos/140/KCJmH2lSYfA.mp4,4,140,"['696', '698']"
/home/junho/data/dataset/coin/videos/11/zTusZcN2nHg.mp4,1,11,"['715', '715', '714', '715', '715']"
/home/junho/data/dataset/coin/videos/59/pw89Ed5AdLo.mp4,3,59,"['692', '693', '694']"
/home/junho/data/dataset/coin/videos/16/I4y3-gIG5qk.mp4,1,16,"['236', '235']"
/home/junho/data/dataset/coin/videos/155/bCBXzFXp4xw.mp4,9,155,"['368', '366', '366', '368', '366']"
/home/junho/data/dataset/coin/videos/9/1y2geWcqvw8.mp4,2,9,"['154', '155']"
/home/junho/data/dataset/coin/videos/168/LebQFI7RSDc.mp4,9,168,"['217', '218', '219', '220']"
/home/junho/data/dataset/coin/videos/150/AYOxcIed5HE.mp4,8,150,"['15', '11', '13', '14', '15']"
/home/junho/data/dataset/coin/videos/19/gcOsYzRUeE0.mp4,4,19,"['541', '540']"
/home/junho/data/dataset/coin/videos/101/ZPbSLAW6rY8.mp4,3,101,"['743', '744', '743', '744', '745', '747']"
/home/junho/data/dataset/coin/videos/54/aGrnF98pSv4.mp4,1,54,"['401', '406']"
/home/junho/data/dataset/coin/videos/38/Aao-7h3-Ueo.mp4,10,38,"['776', '777', '778', '776', '777', '778']"
/home/junho/data/dataset/coin/videos/160/8Xx39fNNRAk.mp4,10,160,"['167', '168', '169', '168', '169', '168', '169', '168', '169', '168', '169', '168', '169', '168', '169', '168', '169', '168', '169', '168', '169', '168', '169', '168', '169', '168', '169', '168', '169', '167', '168', '169', '168', '169']"
/home/junho/data/dataset/coin/videos/172/2LQSEDNvbFU.mp4,2,172,"['767', '768', '769', '768', '769']"
/home/junho/data/dataset/coin/videos/28/3L502jDHMfI.mp4,9,28,"['16', '18', '19']"
/home/junho/data/dataset/coin/videos/100/qunNmxG_tVw.mp4,8,100,"['309', '308', '312', '312', '307', '311', '310', '310']"
/home/junho/data/dataset/coin/videos/156/ndqMyI8mxnA.mp4,7,156,"['582', '583', '584']"
/home/junho/data/dataset/coin/videos/71/V9tkptY0y3s.mp4,5,71,"['663', '665']"
/home/junho/data/dataset/coin/videos/55/oKh4B5ulijY.mp4,3,55,"['545', '546', '547']"
/home/junho/data/dataset/coin/videos/89/QLJlDrct25I.mp4,9,89,"['38', '39']"
/home/junho/data/dataset/coin/videos/0/dTEkRjB4qbg.mp4,6,0,"['66', '67']"
/home/junho/data/dataset/coin/videos/143/uCQuDrIj3QA.mp4,1,143,"['7', '10']"
/home/junho/data/dataset/coin/videos/92/DdY5QJbLI9U.mp4,9,92,"['25', '25', '26', '26', '28']"
/home/junho/data/dataset/coin/videos/26/pGkg8sFpBqI.mp4,11,26,"['528', '529']"
/home/junho/data/dataset/coin/videos/109/wtEQ0vsNaFo.mp4,2,109,"['239', '240', '241', '242']"
/home/junho/data/dataset/coin/videos/131/DbVhzmLVtdQ.mp4,3,131,"['214', '216']"
/home/junho/data/dataset/coin/videos/97/P38G0BiFLrs.mp4,3,97,"['615', '618']"
/home/junho/data/dataset/coin/videos/66/PBR6B8CCUDI.mp4,1,66,"['336', '337', '339']"
/home/junho/data/dataset/coin/videos/101/rmltQaFGYto.mp4,3,101,"['743', '744', '745', '744', '745', '747', '749', '750']"
/home/junho/data/dataset/coin/videos/120/9ZeVS3UmDOw.mp4,1,120,"['246', '247', '248']"
/home/junho/data/dataset/coin/videos/168/VMeuA5a5aoQ.mp4,9,168,"['219', '220']"
/home/junho/data/dataset/coin/videos/83/8TWEsaM0VjA.mp4,9,83,"['204', '205', '206']"
/home/junho/data/dataset/coin/videos/95/gd9I_A46R0Q.mp4,8,95,"['103', '102', '104', '103', '104']"
/home/junho/data/dataset/coin/videos/142/gSEhsITjvnY.mp4,3,142,"['543', '544']"
/home/junho/data/dataset/coin/videos/25/Tuoiri6tLMs.mp4,11,25,"['47', '49', '50', '49', '47']"
/home/junho/data/dataset/coin/videos/58/dMMonSQAKxI.mp4,3,58,"['120', '121', '122', '123']"
/home/junho/data/dataset/coin/videos/103/Tc3q2dGa4lI.mp4,10,103,"['148', '149', '150', '152', '151', '149', '153']"
/home/junho/data/dataset/coin/videos/77/459aGGQlvmc.mp4,5,77,"['398', '399', '400']"
/home/junho/data/dataset/coin/videos/143/FGGEJaRuR8I.mp4,1,143,"['7', '8', '7']"
/home/junho/data/dataset/coin/videos/145/nje-Fv6le6Q.mp4,4,145,"['589', '590', '591', '592']"
/home/junho/data/dataset/coin/videos/38/ZrHWIj4Vtms.mp4,10,38,"['776', '777', '778', '776', '777', '778', '776', '777', '778', '776', '777', '778', '776', '777', '778', '776', '777', '778', '776', '777', '778', '776', '777', '778', '776', '777', '778', '776', '777', '778', '776', '777', '778']"
/home/junho/data/dataset/coin/videos/156/5H7rd1v7Yrk.mp4,7,156,"['581', '582', '583']"
/home/junho/data/dataset/coin/videos/169/kBzqINGJv28.mp4,4,169,"['198', '199', '200', '201', '202']"
/home/junho/data/dataset/coin/videos/34/7HAKo9I_GIw.mp4,11,34,"['361', '362']"
/home/junho/data/dataset/coin/videos/95/B9hdVJVxT2w.mp4,8,95,"['102', '103', '104']"
/home/junho/data/dataset/coin/videos/105/VHatGKq_NNE.mp4,2,105,"['179', '180', '181']"
/home/junho/data/dataset/coin/videos/113/zoNd5jugaVY.mp4,2,113,"['144', '143', '144', '145', '147', '146']"
/home/junho/data/dataset/coin/videos/5/VS4IdFamao4.mp4,4,5,"['272', '271', '273', '272']"
/home/junho/data/dataset/coin/videos/47/cuzAFlTCrkE.mp4,6,47,"['305', '304', '306']"
/home/junho/data/dataset/coin/videos/113/pESV6xLJNkA.mp4,2,113,"['143', '144', '146', '145', '144', '146', '146']"
/home/junho/data/dataset/coin/videos/102/TAYvx0od5wg.mp4,3,102,"['758', '759']"
/home/junho/data/dataset/coin/videos/89/cwLpF3FxZdA.mp4,9,89,"['37', '38', '39']"
/home/junho/data/dataset/coin/videos/85/cEYowE_xYAA.mp4,9,85,"['1', '3', '1', '1', '4', '5']"
/home/junho/data/dataset/coin/videos/119/Bq-J5WHOnbI.mp4,2,119,"['735', '736']"
/home/junho/data/dataset/coin/videos/114/4tyISpv1wXg.mp4,7,114,"['221', '222', '224']"
/home/junho/data/dataset/coin/videos/90/ZGBnn-rZOng.mp4,3,90,"['655', '656', '657', '656', '657', '658', '659']"
/home/junho/data/dataset/coin/videos/55/ln89tFgHSZc.mp4,3,55,"['545', '545', '547', '547']"
/home/junho/data/dataset/coin/videos/87/Gk7ZkzcO7ts.mp4,8,87,"['764', '766']"
/home/junho/data/dataset/coin/videos/156/kWBqCcRrsQA.mp4,7,156,"['584', '582', '583', '580', '584', '581', '582']"
/home/junho/data/dataset/coin/videos/89/bCayAWzEqns.mp4,9,89,"['37', '37', '38', '40', '40', '39', '40']"
/home/junho/data/dataset/coin/videos/168/2JZ2o8fK18g.mp4,9,168,"['217', '219', '220']"
/home/junho/data/dataset/coin/videos/108/u9lVJKs9Moc.mp4,2,108,"['535', '536', '537']"
/home/junho/data/dataset/coin/videos/156/rsgwlgtFQpM.mp4,7,156,"['582', '581', '582', '583']"
/home/junho/data/dataset/coin/videos/128/DidP2c8UbvU.mp4,4,128,"['75', '76', '77', '78']"
/home/junho/data/dataset/coin/videos/18/XYeAGwXeeLM.mp4,4,18,"['608', '609', '610', '611']"
/home/junho/data/dataset/coin/videos/121/mX8e0cUBpaI.mp4,11,121,"['138', '139', '140', '141']"
/home/junho/data/dataset/coin/videos/14/8SWBWxqXulE.mp4,2,14,"['725', '726', '728']"
/home/junho/data/dataset/coin/videos/157/A05BVLYfgMM.mp4,5,157,"['502', '502', '503']"
/home/junho/data/dataset/coin/videos/46/X_v9YiAoSQ0.mp4,3,46,"['314', '316', '317', '318', '319']"
/home/junho/data/dataset/coin/videos/71/t3fElEDC-74.mp4,5,71,"['663', '664', '665']"
/home/junho/data/dataset/coin/videos/108/tZ7aXDhKHPc.mp4,2,108,"['535', '536', '537']"
/home/junho/data/dataset/coin/videos/147/Dain-lD2Gv0.mp4,5,147,"['130', '129', '131', '132']"
/home/junho/data/dataset/coin/videos/95/OUrpmy8Oa_I.mp4,8,95,"['102', '104']"
/home/junho/data/dataset/coin/videos/164/BoMqI5t6Oos.mp4,0,164,"['661', '662']"
/home/junho/data/dataset/coin/videos/163/wmazLKRWxc4.mp4,4,163,"['519', '520', '521']"
/home/junho/data/dataset/coin/videos/132/mNwAm62udzk.mp4,1,132,"['465', '466', '467', '468']"
/home/junho/data/dataset/coin/videos/10/NO_W38CRQf8.mp4,9,10,"['549', '550', '551']"
/home/junho/data/dataset/coin/videos/102/oc4D3_KxKyU.mp4,3,102,"['756', '757', '756', '758', '759', '757', '756', '757', '757']"
/home/junho/data/dataset/coin/videos/118/zlxGJFxlJ4k.mp4,6,118,"['289', '290', '291']"
/home/junho/data/dataset/coin/videos/15/KxX40QIS1U4.mp4,3,15,"['79', '80', '80', '81', '82']"
/home/junho/data/dataset/coin/videos/159/5nHBRoMfdbU.mp4,7,159,"['389', '389', '390', '391']"
/home/junho/data/dataset/coin/videos/159/bAZCIHgN0Es.mp4,7,159,"['389', '390', '389']"
/home/junho/data/dataset/coin/videos/93/w14TFAeelTM.mp4,9,93,"['522', '524', '525']"
/home/junho/data/dataset/coin/videos/22/LiOVkI_j1wY.mp4,9,22,"['108', '106']"
/home/junho/data/dataset/coin/videos/138/U2-u7ltVmxw.mp4,4,138,"['505', '506', '507', '508']"
/home/junho/data/dataset/coin/videos/13/Q1ZOstti8Tg.mp4,1,13,"['259', '260', '260', '261', '262', '263']"
/home/junho/data/dataset/coin/videos/30/Uj_JzLCYY2Y.mp4,7,30,"['341', '342', '341', '342', '344', '341']"
/home/junho/data/dataset/coin/videos/51/L4U1kyi90gE.mp4,8,51,"['194', '195']"
/home/junho/data/dataset/coin/videos/141/8_-nQFpNAl4.mp4,3,141,"['532', '533', '534']"
/home/junho/data/dataset/coin/videos/78/ghcEsb5C6-A.mp4,6,78,"['348', '348', '350', '348']"
/home/junho/data/dataset/coin/videos/50/wOmIYNIeaSY.mp4,8,50,"['293', '294', '293', '294']"
/home/junho/data/dataset/coin/videos/148/O8DmdIkKJHU.mp4,3,148,"['250', '251', '252', '253', '254', '255', '256']"
/home/junho/data/dataset/coin/videos/95/LHRxEQ3cGtU.mp4,8,95,"['101', '102', '103', '104']"
/home/junho/data/dataset/coin/videos/12/5PIPcvLnZjw.mp4,1,12,"['685', '686', '687', '688']"
/home/junho/data/dataset/coin/videos/86/vS3kGzgUZmY.mp4,8,86,"['62', '63']"
/home/junho/data/dataset/coin/videos/129/UEPViPYjCLg.mp4,1,129,"['574', '577']"
/home/junho/data/dataset/coin/videos/22/34h20LTZBfw.mp4,9,22,"['108', '105', '106']"
/home/junho/data/dataset/coin/videos/91/mqodLPEkhtE.mp4,8,91,"['264', '265', '264', '266', '265', '266']"
/home/junho/data/dataset/coin/videos/66/3Xh3SiKTal4.mp4,1,66,"['338', '339']"
/home/junho/data/dataset/coin/videos/81/z2ypKpzJfP0.mp4,2,81,"['51', '53', '54', '51', '52', '52']"
/home/junho/data/dataset/coin/videos/128/eD6NEcqcCyc.mp4,4,128,"['75', '76', '77', '78']"
/home/junho/data/dataset/coin/videos/77/JyuFEroKnno.mp4,5,77,"['398', '400', '398']"
/home/junho/data/dataset/coin/videos/3/fP8zX6UKsRA.mp4,5,3,"['438', '437']"
/home/junho/data/dataset/coin/videos/110/u_A6r3t9EuM.mp4,1,110,"['689', '690', '691']"
/home/junho/data/dataset/coin/videos/79/wzjo6y_wlVA.mp4,9,79,"['22', '23', '23', '24']"
/home/junho/data/dataset/coin/videos/66/S-GYPJA2cf0.mp4,1,66,"['336', '337', '338', '339']"
/home/junho/data/dataset/coin/videos/60/Q_UIpMMSiKg.mp4,0,60,"['598', '600', '601', '601']"
/home/junho/data/dataset/coin/videos/25/CsUBBTo3tM0.mp4,11,25,"['46', '49']"
/home/junho/data/dataset/coin/videos/89/Sp8Xzh9LIzk.mp4,9,89,"['37', '38', '39', '38', '39', '40']"
/home/junho/data/dataset/coin/videos/0/Vad5fSN39nE.mp4,6,0,"['67', '68']"
/home/junho/data/dataset/coin/videos/101/oW5j2Nol7RY.mp4,3,101,"['744', '747', '749', '750']"
/home/junho/data/dataset/coin/videos/139/Jf9EEOElVTM.mp4,4,139,"['377', '379', '380']"
/home/junho/data/dataset/coin/videos/158/7GG0r3QgBB4.mp4,1,158,"['284', '285']"
/home/junho/data/dataset/coin/videos/154/shuDT4KGZX0.mp4,10,154,"['653', '651', '653']"
/home/junho/data/dataset/coin/videos/163/9opMxKuitKo.mp4,4,163,"['519', '521']"
/home/junho/data/dataset/coin/videos/159/iO22bh67MqU.mp4,7,159,"['389', '390', '391']"
/home/junho/data/dataset/coin/videos/159/3AeiJIuNQJY.mp4,7,159,"['389', '389', '390']"
/home/junho/data/dataset/coin/videos/177/LvjNEeuwZGU.mp4,10,177,"['286', '287', '286', '288']"
/home/junho/data/dataset/coin/videos/156/d6CzvUp1TJk.mp4,7,156,"['579', '582', '583', '584', '579', '581', '579', '582', '583', '584']"
/home/junho/data/dataset/coin/videos/20/NABOvAfC03g.mp4,11,20,"['207', '210', '207', '210', '208', '208']"
/home/junho/data/dataset/coin/videos/20/j9FOjM31Yn4.mp4,11,20,"['209', '208', '209', '208', '210', '208']"
/home/junho/data/dataset/coin/videos/61/LyRVxDj8u5s.mp4,0,61,"['674', '675']"
/home/junho/data/dataset/coin/videos/0/eqrBSeOqIHY.mp4,6,0,"['67', '68']"
/home/junho/data/dataset/coin/videos/165/lWbvczAZVHg.mp4,6,165,"['670', '671', '672']"
/home/junho/data/dataset/coin/videos/146/u5jaZGLTPSA.mp4,4,146,"['369', '370', '371']"
/home/junho/data/dataset/coin/videos/122/65PS5mJKsQo.mp4,0,122,"['325', '326', '327']"
/home/junho/data/dataset/coin/videos/70/D-poqkkOMU4.mp4,1,70,"['737', '739']"
/home/junho/data/dataset/coin/videos/32/CT-1JfOaP2g.mp4,7,32,"['605', '607', '605', '607', '604', '607', '605', '607', '604']"
/home/junho/data/dataset/coin/videos/85/jpVlknrBEx4.mp4,9,85,"['2', '1', '3', '1', '3', '4', '1', '5']"
/home/junho/data/dataset/coin/videos/179/QKET4T2CIzU.mp4,6,179,"['32', '33']"
/home/junho/data/dataset/coin/videos/108/ZfLbU80VEIA.mp4,2,108,"['535', '536', '537']"
/home/junho/data/dataset/coin/videos/140/mZJws61FSXg.mp4,4,140,"['696', '698']"
/home/junho/data/dataset/coin/videos/75/So3EfVyUP64.mp4,11,75,"['172', '173', '174']"
/home/junho/data/dataset/coin/videos/81/olfj0uWzwMA.mp4,2,81,"['51', '53', '51', '51']"
/home/junho/data/dataset/coin/videos/108/OFLy91d64SE.mp4,2,108,"['535', '536', '537']"
/home/junho/data/dataset/coin/videos/120/JJFfH3kT7tc.mp4,1,120,"['246', '247', '248']"
/home/junho/data/dataset/coin/videos/13/t1lgG5aw2mQ.mp4,1,13,"['259', '260']"
/home/junho/data/dataset/coin/videos/27/6OK88K1XHYE.mp4,11,27,"['642', '645', '646']"
/home/junho/data/dataset/coin/videos/153/DabAXAUZtiQ.mp4,0,153,"['701', '702', '701', '702']"
/home/junho/data/dataset/coin/videos/178/sFTONhrnMm8.mp4,10,178,"['454', '458', '457', '459', '456', '455', '458', '456']"
/home/junho/data/dataset/coin/videos/7/NpKBAtQ5M6I.mp4,1,7,"['115', '119']"
/home/junho/data/dataset/coin/videos/113/Ay8Yme41CRY.mp4,2,113,"['143', '144', '147', '146', '147']"
/home/junho/data/dataset/coin/videos/63/gHOrzMtePp8.mp4,6,63,"['85', '85', '85', '83', '85']"
/home/junho/data/dataset/coin/videos/151/eShfyXn4zzg.mp4,6,151,"['422', '423']"
/home/junho/data/dataset/coin/videos/108/xDuekZLTmWc.mp4,2,108,"['535', '536', '537', '535', '535', '536', '537']"
/home/junho/data/dataset/coin/videos/135/qSAnXWiMyLg.mp4,4,135,"['771', '772', '772', '771', '773', '775', '775']"
/home/junho/data/dataset/coin/videos/91/cbxBpD6nu_Y.mp4,8,91,"['265', '265', '266']"
/home/junho/data/dataset/coin/videos/157/ksyjeLlIN6c.mp4,5,157,"['501', '502', '503', '502']"
/home/junho/data/dataset/coin/videos/7/GbIyKKHYEJo.mp4,1,7,"['115', '116']"
/home/junho/data/dataset/coin/videos/120/_NaAhN_WmOI.mp4,1,120,"['245', '246', '247', '248']"
/home/junho/data/dataset/coin/videos/1/b27Ya0szHGU.mp4,6,1,"['462', '461', '463', '461', '463', '463', '464']"
/home/junho/data/dataset/coin/videos/38/2FOqgmv9LTs.mp4,10,38,"['776', '777', '778', '776', '777', '778']"
/home/junho/data/dataset/coin/videos/168/Q8mF1Pn9Me0.mp4,9,168,"['218', '219', '220']"
/home/junho/data/dataset/coin/videos/17/1Mc2COIjx5k.mp4,2,17,"['275', '275', '276', '277', '278']"
/home/junho/data/dataset/coin/videos/111/zTX2dXJekx0.mp4,0,111,"['625', '626']"
/home/junho/data/dataset/coin/videos/12/WAsXUOV7hwE.mp4,1,12,"['685', '685', '687']"
/home/junho/data/dataset/coin/videos/81/FKey-gEGoik.mp4,2,81,"['54', '53', '52', '55', '56', '55']"
/home/junho/data/dataset/coin/videos/15/kdgTkc9zOcg.mp4,3,15,"['80', '81']"
/home/junho/data/dataset/coin/videos/107/EAcQRVZz8GY.mp4,11,107,"['297', '298']"
/home/junho/data/dataset/coin/videos/33/ACX3LFym4tc.mp4,7,33,"['637', '638', '639']"
/home/junho/data/dataset/coin/videos/126/Tpp4h0ppOxs.mp4,4,126,"['87', '87', '88']"
/home/junho/data/dataset/coin/videos/78/AnQlR8kdTfY.mp4,6,78,"['352', '348']"
/home/junho/data/dataset/coin/videos/1/Nj3pH7Z-vBg.mp4,6,1,"['462', '461', '463', '464']"
/home/junho/data/dataset/coin/videos/93/JsZoKrxJbjs.mp4,9,93,"['522', '524', '526', '525']"
/home/junho/data/dataset/coin/videos/11/eJ1SRuxBjn8.mp4,1,11,"['716', '716', '714', '716', '716', '716', '716', '714', '716', '716']"
/home/junho/data/dataset/coin/videos/88/EvWVQFHWw0Y.mp4,9,88,"['484', '485', '485']"
/home/junho/data/dataset/coin/videos/122/13CpUdICRuI.mp4,0,122,"['326', '326', '327', '326', '327']"
/home/junho/data/dataset/coin/videos/171/txtBLUj8ap4.mp4,9,171,"['267', '268', '267']"
/home/junho/data/dataset/coin/videos/159/YFAvhKizIvc.mp4,7,159,"['389', '390', '391', '389', '390', '391', '389', '390', '391']"
/home/junho/data/dataset/coin/videos/37/1d3yw2533xk.mp4,7,37,"['329', '330']"
/home/junho/data/dataset/coin/videos/102/vz7G9BH_43c.mp4,3,102,"['757', '756', '756', '758', '759']"
/home/junho/data/dataset/coin/videos/165/S2phpGeB3GQ.mp4,6,165,"['670', '671', '672']"
/home/junho/data/dataset/coin/videos/176/pNcQf-aDNP0.mp4,0,176,"['570', '571', '572', '571']"
/home/junho/data/dataset/coin/videos/25/ryA27HPvycw.mp4,11,25,"['47', '49', '47', '49', '48', '49']"
/home/junho/data/dataset/coin/videos/59/olmPsVTUvIY.mp4,3,59,"['692', '693', '694', '695']"
/home/junho/data/dataset/coin/videos/122/shVfE3sk9Sk.mp4,0,122,"['325', '326', '327']"
/home/junho/data/dataset/coin/videos/160/QGzrtgTrwiQ.mp4,10,160,"['168', '169', '167', '168', '169', '167', '168', '169', '167', '168', '169', '167', '168', '169', '167', '168', '169', '169']"
/home/junho/data/dataset/coin/videos/27/484CxBBTdXo.mp4,11,27,"['642', '644', '646', '642', '644', '646']"
/home/junho/data/dataset/coin/videos/64/bUurZeDX7UU.mp4,9,64,"['497', '498', '499', '500']"
/home/junho/data/dataset/coin/videos/7/1zdu8qYoBBQ.mp4,1,7,"['115', '119']"
/home/junho/data/dataset/coin/videos/47/dFBaWzad9D0.mp4,6,47,"['305', '304', '306']"
/home/junho/data/dataset/coin/videos/151/Deov8hMyUrw.mp4,6,151,"['422', '423', '422']"
/home/junho/data/dataset/coin/videos/29/zwqw-i0kQhQ.mp4,10,29,"['257', '258']"
/home/junho/data/dataset/coin/videos/175/Pqp1ewgLMIQ.mp4,0,175,"['509', '511', '509', '510', '511', '509', '512']"
/home/junho/data/dataset/coin/videos/68/a1zJIztakHY.mp4,5,68,"['163', '165', '165']"
/home/junho/data/dataset/coin/videos/115/N5aKY-yrVcg.mp4,2,115,"['176', '178']"
/home/junho/data/dataset/coin/videos/37/LTqG8-OhElY.mp4,7,37,"['328', '328', '328', '329', '330']"
/home/junho/data/dataset/coin/videos/90/CEPMQ4wybgI.mp4,3,90,"['655', '657', '658', '659']"
/home/junho/data/dataset/coin/videos/35/58IB3NKwD2U.mp4,2,35,"['346', '347']"
/home/junho/data/dataset/coin/videos/147/ZZjXZDRdRD0.mp4,5,147,"['129', '131', '132']"
/home/junho/data/dataset/coin/videos/14/lcB3-CQ5gVY.mp4,2,14,"['727', '725', '726', '728', '727', '728', '729']"
/home/junho/data/dataset/coin/videos/137/GZx7mCpnr9M.mp4,4,137,"['392', '393', '395', '396']"
/home/junho/data/dataset/coin/videos/24/u4E2cAhGdBA.mp4,11,24,"['301', '299', '300', '301', '301']"
/home/junho/data/dataset/coin/videos/88/uLaGVlJJMuA.mp4,9,88,"['484', '484', '484', '485', '486']"
/home/junho/data/dataset/coin/videos/28/rIO8tHbdr00.mp4,9,28,"['17', '18', '19', '19', '21']"
/home/junho/data/dataset/coin/videos/92/W8_Di3yaqDo.mp4,9,92,"['27', '26', '25', '28', '25', '29']"
/home/junho/data/dataset/coin/videos/157/GP_iovcLbzk.mp4,5,157,"['501', '502', '503']"
/home/junho/data/dataset/coin/videos/77/jwQPXjxfBb4.mp4,5,77,"['398', '400', '398', '399']"
/home/junho/data/dataset/coin/videos/15/86IkdwnO8mg.mp4,3,15,"['80', '81', '82']"
/home/junho/data/dataset/coin/videos/63/Psz7aeePHpc.mp4,6,63,"['83', '85', '83']"
/home/junho/data/dataset/coin/videos/152/u6E496nnC-w.mp4,4,152,"['94', '93', '94', '95']"
